3.0,10.0,31.0,51.0,54.0,58.0
9.0,23.0,26.0,36.0,38.0,48.0
3.0,5.0,16.0,16.0,41.0,42.0
13.0,15.0,61.0,63.0,67.0,95.0
11.0,21.0,46.0,80.0,92.0,161.0
5.0,7.0,26.0,28.0,37.0,52.0
8.0,9.0,19.0,22.0,29.0,32.0
4.0,4.0,18.0,21.0,29.0,42.0
24.0,60.0,63.0,69.0,82.0,138.0
1.0,6.0,12.0,23.0,40.0,43.0
1.0,2.0,6.0,7.0,8.0,13.0
0.0,22.0,24.0,31.0,32.0,34.0
36.0,50.0,56.0,93.0,104.0,121.0
11.0,12.0,14.0,47.0,90.0,162.0
62.0,66.0,77.0,85.0,93.0,159.0
2.0,17.0,25.0,25.0,30.0,33.0
10.0,14.0,28.0,34.0,37.0,40.0
20.0,79.0,89.0,103.0,170.0,271.0
20.0,45.0,68.0,73.0,78.0,89.0
19.0,27.0,47.0,55.0,57.0,58.0
