14.0,22.0,36.0,39.0,48.0,74.0
24.0,62.0,116.0,118.0,185.0,196.0
19.0,21.0,27.0,38.0,41.0,42.0
4.0,17.0,36.0,40.0,43.0,62.0
9.0,360.0,390.0,391.0,442.0,318.4
7.0,12.0,13.0,21.0,27.0,30.0
3.0,3.0,4.0,6.0,7.0,11.0
9.0,63.0,101.0,126.0,149.0,265.0
54.0,59.0,79.0,139.0,156.0,165.0
8.0,11.0,23.0,43.0,52.0,58.0
1.0,5.0,6.0,10.0,20.0,25.0
0.0,2.0,5.0,10.0,16.0,18.0
12.0,48.0,74.0,102.0,131.0,134.0
45.0,47.0,100.0,157.0,183.0,223.0
20.0,247.0,248.0,336.0,341.0,488.0
23.0,28.0,29.0,33.0,46.0,49.0
1.0,8.0,15.0,25.0,26.0,31.0
151.0,248.0,267.0,292.0,349.0,419.0
69.0,240.0,242.0,290.0,346.0,347.0
2.0,13.0,15.0,16.0,24.0,31.0
