4.0,5.0,15.0,37.0,49.0,56.0
3.0,8.0,16.0,27.0,31.0,41.0
52.0,80.0,82.0,119.0,125.0,134.0
2.0,3.0,26.0,99.0,104.0,106.0
23.0,73.0,173.0,178.0,264.0,286.0
10.0,25.0,28.0,40.0,85.0,172.0
1.0,2.0,10.0,36.0,57.0,77.0
6.0,11.0,11.0,46.0,48.0,55.0
12.0,47.0,72.0,86.0,87.0,141.0
30.0,34.0,43.0,65.0,79.0,92.0
6.0,68.0,118.0,169.0,186.0,191.0
0.0,5.0,12.0,17.0,29.0,32.0
9.0,75.0,137.0,150.0,194.0,209.0
38.0,44.0,53.0,78.0,81.0,120.0
14.0,19.0,21.0,39.0,42.0,69.0
13.0,64.0,91.0,107.0,127.0,140.0
1.0,4.0,7.0,7.0,8.0,22.0
100.0,146.0,217.0,221.0,368.0,369.0
13.0,33.0,35.0,58.0,117.0,222.0
9.0,18.0,20.0,51.0,54.0,59.0
