1.0,7.0,13.0,19.0,52.0,53.0
8.0,8.0,20.0,20.0,22.0,32.0
14.0,17.0,17.0,30.0,87.0,90.0
2.0,18.0,41.0,42.0,49.0,65.0
9.0,25.0,77.0,78.0,88.0,180.0
5.0,12.0,27.0,29.0,35.0,39.0
6.0,7.0,27.0,36.0,36.0,42.0
23.0,23.0,28.0,31.0,33.0,37.0
15.0,43.0,72.0,80.0,98.0,125.0
9.0,18.0,22.0,31.0,33.0,34.0
1.0,4.0,5.0,10.0,21.0,21.0
0.0,2.0,11.0,11.0,28.0,44.0
35.0,62.0,70.0,103.0,105.0,192.0
3.0,25.0,29.0,43.0,46.0,55.0
3.0,4.0,15.0,16.0,30.0,51.0
10.0,24.0,60.0,68.0,69.0,75.0
6.0,16.0,26.0,45.0,49.0,58.0
47.0,104.0,125.0,141.0,143.0,150.0
13.0,32.0,72.0,88.0,110.0,112.0
12.0,14.0,19.0,24.0,26.0,34.0
