27.0,32.0,34.0,53.0,56.0,57.0
6.0,22.0,24.0,27.0,46.0,47.0
7.0,8.0,15.0,17.0,21.0,25.0
4.0,11.0,23.0,45.0,57.0,58.0
18.0,60.0,72.0,96.0,99.0,130.0
14.0,15.0,35.0,43.0,72.0,80.0
2.0,3.0,16.0,20.0,39.0,44.0
1.0,1.0,11.0,16.0,17.0,26.0
12.0,38.0,85.0,115.0,117.0,120.0
2.0,9.0,42.0,47.0,51.0,54.0
6.0,10.0,23.0,25.0,37.0,44.0
0.0,7.0,19.0,28.0,29.0,32.0
13.0,30.0,33.0,35.0,38.0,64.0
3.0,8.0,10.0,22.0,26.0,49.0
19.0,21.0,50.0,56.0,73.0,88.0
4.0,5.0,18.0,39.0,45.0,58.0
12.0,13.0,20.0,28.0,30.0,31.0
37.0,92.0,93.0,190.0,196.0,267.0
5.0,14.0,46.0,55.0,70.0,73.0
9.0,24.0,29.0,36.0,40.0,42.0
