10.0,15.0,17.0,25.0,37.0,39.0
6.0,8.0,43.0,51.0,52.0,59.0
12.0,13.0,19.0,22.0,28.0,44.0
9.0,11.0,12.0,22.0,24.0,32.0
14.0,18.0,30.0,67.0,81.0,114.0
11.0,40.0,48.0,70.0,82.0,119.0
1.0,3.0,5.0,7.0,21.0,26.0
2.0,20.0,27.0,31.0,32.0,34.0
29.0,60.0,74.0,152.0,187.0,253.0
2.0,10.0,23.0,31.0,44.0,50.0
9.0,21.0,24.0,35.0,38.0,42.0
0.0,18.0,27.0,55.0,70.0,77.0
14.0,20.0,26.0,45.0,49.0,60.0
16.0,47.0,65.0,71.0,80.0,106.0
29.0,38.0,47.0,67.0,75.0,103.0
5.0,33.0,33.0,42.0,43.0,54.0
3.0,13.0,16.0,19.0,25.0,30.0
1.0,146.0,203.0,246.0,281.0,310.0
4.0,40.0,48.0,80.0,101.0,102.0
4.0,6.0,7.0,8.0,15.0,17.0
