8.0,17.0,26.0,36.0,39.0,54.0
15.0,19.0,20.0,22.0,34.0,58.0
34.0,40.0,48.0,52.0,59.0,90.0
3.0,29.0,31.0,35.0,48.0,54.0
89.0,105.0,132.0,138.0,144.0,164.0
7.0,22.0,25.0,29.0,46.0,81.0
1.0,1.0,3.0,4.0,8.0,11.0
10.0,17.0,23.0,50.0,51.0,52.0
28.0,53.0,73.0,82.0,111.0,178.0
5.0,15.0,58.0,93.0,95.0,132.0
2.0,7.0,9.0,10.0,16.0,38.0
0.0,2.0,4.0,6.0,6.0,9.0
87.0,185.0,187.0,207.0,248.0,249.0
56.0,60.0,63.0,94.0,98.0,101.0
12.0,16.0,24.0,27.0,35.0,37.0
13.0,18.0,23.0,30.0,31.0,32.0
14.0,21.0,24.0,25.0,38.0,43.0
39.0,55.0,73.0,86.0,92.0,213.0
143.0,153.0,184.0,200.0,208.0,257.0
5.0,11.0,71.0,84.0,84.0,97.0
