18.0,26.0,29.0,37.0,44.0,46.0
4.0,5.0,29.0,31.0,34.0,36.0
7.0,14.0,28.0,28.0,39.0,72.0
4.0,18.0,27.0,31.0,33.0,49.0
55.0,78.0,81.0,81.0,149.0,163.0
8.0,17.0,32.0,38.0,43.0,49.0
3.0,6.0,14.0,21.0,30.0,36.0
11.0,12.0,12.0,16.0,17.0,21.0
71.0,75.0,76.0,83.0,87.0,125.0
10.0,19.0,40.0,43.0,44.0,57.0
1.0,2.0,5.0,15.0,20.0,22.0
0.0,13.0,16.0,24.0,26.0,33.0
35.0,60.0,60.0,106.0,124.0,166.0
8.0,24.0,30.0,45.0,45.0,52.0
27.0,38.0,41.0,51.0,53.0,59.0
3.0,15.0,20.0,25.0,25.0,39.0
1.0,9.0,10.0,11.0,13.0,53.0
77.0,176.0,193.0,222.0,225.0,249.0
7.0,82.0,88.0,92.0,98.0,112.0
2.0,6.0,9.0,19.0,22.0,23.0
