14.0,16.0,21.0,26.0,36.0,40.0
3.0,14.0,19.0,28.0,31.0,32.0
5.0,9.0,27.0,27.0,31.0,56.0
6.0,17.0,34.0,65.0,81.0,91.0
1.0,2.0,6.0,26.0,29.0,36.0
10.0,12.0,16.0,23.0,87.0,267.0
18.0,18.0,22.0,28.0,30.0,33.0
10.0,11.0,30.0,52.0,60.0,103.0
17.0,90.0,253.0,120.0,120.0,120.0
20.0,45.0,50.0,70.0,89.0,93.0
4.0,5.0,25.0,29.0,32.0,46.0
0.0,2.0,3.0,4.0,13.0,34.0
15.0,20.0,25.0,37.0,42.0,80.0
23.0,35.0,107.0,142.0,76.75,76.75
19.0,48.0,61.0,64.0,133.0,140.0
1.0,15.0,35.0,49.0,53.0,69.0
7.0,7.0,8.0,9.0,12.0,13.0
33.0,205.0,236.0,158.0,158.0,158.0
8.0,78.0,88.0,104.0,131.0,81.8
11.0,24.0,55.0,74.0,102.0,120.0
