2.0,46.0,47.0,48.0,48.0,49.0
28.0,58.0,82.0,84.0,151.0,162.0
4.0,7.0,15.0,16.0,52.0,55.0
6.0,17.0,30.0,31.0,32.0,70.0
25.0,356.0,394.0,408.0,425.0,321.6
4.0,5.0,7.0,13.0,21.0,21.0
2.0,12.0,12.0,13.0,19.0,20.0
43.0,97.0,135.0,160.0,183.0,244.0
20.0,45.0,93.0,105.0,122.0,178.0
9.0,18.0,26.0,29.0,45.0,57.0
1.0,6.0,8.0,9.0,22.0,26.0
0.0,3.0,5.0,10.0,15.0,16.0
14.0,22.0,40.0,68.0,142.0,157.0
11.0,66.0,81.0,123.0,189.0,217.0
14.0,281.0,282.0,370.0,375.0,454.0
1.0,11.0,17.0,37.0,62.0,63.0
8.0,35.0,42.0,49.0,59.0,65.0
185.0,214.0,301.0,326.0,383.0,453.0
35.0,208.0,256.0,274.0,313.0,380.0
3.0,10.0,18.0,19.0,34.0,36.0
