4.0,6.0,17.0,24.0,35.0,52.0
2.0,3.0,8.0,14.0,46.0,49.0
43.0,56.0,78.0,145.0,260.0,305.0
2.0,16.0,27.0,54.0,95.0,109.0
31.0,238.0,333.0,553.0,587.0,639.0
3.0,15.0,19.0,20.0,21.0,22.0
4.0,11.0,16.0,18.0,33.0,36.0
7.0,10.0,18.0,19.0,25.0,25.0
10.0,11.0,26.0,51.0,72.0,92.0
37.0,67.0,96.0,183.0,187.0,194.0
8.0,9.0,12.0,13.0,14.0,15.0
0.0,7.0,62.0,75.0,90.0,98.0
5.0,9.0,12.0,20.0,38.0,165.0
36.0,141.0,164.0,220.0,225.0,241.0
26.0,29.0,29.0,59.0,167.0,218.0
1.0,13.0,17.0,21.0,23.0,24.0
38.0,41.0,76.0,89.0,91.0,101.0
6.0,22.0,34.0,81.0,138.0,421.0
5.0,77.0,103.0,117.0,133.0,147.0
1.0,23.0,30.0,47.0,65.0,107.0
