5.0,6.0,7.0,8.0,12.0,14.0
13.0,41.0,43.0,99.0,110.0,121.0
11.0,25.0,26.0,28.0,34.0,37.0
9.0,10.0,31.0,35.0,42.0,49.0
66.0,315.0,367.0,435.0,466.0,329.8
2.0,3.0,9.0,15.0,18.0,18.0
1.0,3.0,10.0,16.0,17.0,20.0
84.0,138.0,176.0,201.0,203.0,224.0
4.0,21.0,64.0,81.0,134.0,137.0
12.0,23.0,30.0,32.0,54.0,61.0
2.0,13.0,14.0,15.0,16.0,19.0
0.0,8.0,11.0,17.0,22.0,26.0
1.0,27.0,27.0,63.0,101.0,116.0
25.0,30.0,82.0,122.0,148.0,258.0
55.0,322.0,323.0,411.0,413.0,416.0
4.0,24.0,38.0,42.0,45.0,48.0
39.0,49.0,51.0,74.0,76.0,83.0
173.0,226.0,342.0,367.0,424.0,494.0
6.0,167.0,215.0,272.0,315.0,421.0
5.0,7.0,19.0,44.0,51.0,59.0
