11.0,17.0,27.0,29.0,34.0,60.0
5.0,17.0,21.0,24.0,33.0,42.0
36.0,37.0,50.0,64.0,71.0,72.0
4.0,6.0,13.0,20.0,28.0,39.0
18.0,21.0,35.0,96.0,156.0,165.0
18.0,22.0,48.0,53.0,54.0,69.0
25.0,26.0,29.0,31.0,45.0,48.0
8.0,19.0,23.0,31.0,33.0,38.0
2.0,15.0,41.0,42.0,54.0,59.0
8.0,27.0,61.0,62.0,80.0,83.0
1.0,11.0,13.0,15.0,16.0,16.0
0.0,3.0,7.0,10.0,24.0,35.0
26.0,40.0,46.0,64.0,116.0,117.0
39.0,43.0,49.0,52.0,56.0,58.0
7.0,10.0,92.0,93.0,98.0,143.0
4.0,9.0,14.0,25.0,32.0,47.0
1.0,23.0,37.0,67.0,77.0,100.0
14.0,87.0,154.0,168.0,178.0,250.0
2.0,3.0,12.0,19.0,36.0,41.0
5.0,6.0,9.0,12.0,22.0,28.0
