5.0,6.0,15.0,21.0,25.0,26.0
7.0,36.0,36.0,47.0,47.0,65.0
2.0,6.0,11.0,18.0,20.0,28.0
4.0,16.0,46.0,51.0,56.0,66.0
40.0,45.0,64.0,86.0,105.0,113.0
1.0,15.0,21.0,30.0,32.0,61.0
2.0,3.0,5.0,42.0,52.0,56.0
11.0,17.0,22.0,54.0,57.0,57.0
7.0,8.0,24.0,91.0,93.0,97.0
14.0,20.0,62.0,71.0,74.0,77.0
3.0,9.0,9.0,10.0,12.0,13.0
0.0,1.0,8.0,10.0,24.0,26.0
38.0,46.0,96.0,100.0,123.0,250.0
29.0,43.0,48.0,60.0,65.0,75.0
23.0,38.0,39.0,51.0,52.0,60.0
19.0,27.0,34.0,58.0,70.0,73.0
4.0,12.0,17.0,18.0,32.0,49.0
28.0,59.0,117.0,125.0,181.0,198.0
16.0,30.0,35.0,61.0,66.0,83.0
13.0,14.0,19.0,33.0,48.0,62.0
