6.0,7.0,8.0,21.0,25.0,30.0
9.0,17.0,19.0,22.0,34.0,49.0
14.0,29.0,33.0,42.0,90.0,112.0
4.0,11.0,26.0,27.0,41.0,54.0
1.0,4.0,5.0,13.0,20.0,23.0
14.0,15.0,18.0,23.0,30.0,46.0
6.0,24.0,27.0,35.0,39.0,41.0
10.0,11.0,20.0,38.0,40.0,56.0
12.0,48.0,48.0,82.0,96.0,98.0
2.0,12.0,16.0,19.0,28.0,31.0
3.0,15.0,25.0,29.0,35.0,36.0
0.0,2.0,33.0,37.0,40.0,47.0
32.0,51.0,79.0,157.0,182.0,307.0
9.0,13.0,38.0,39.0,46.0,47.0
18.0,21.0,24.0,28.0,34.0,44.0
5.0,10.0,42.0,51.0,66.0,67.0
7.0,26.0,31.0,115.0,133.0,136.0
154.0,247.0,255.0,218.667,218.667,218.667
1.0,32.0,53.0,58.0,74.0,95.0
3.0,8.0,16.0,17.0,22.0,37.0
