1.0,10.0,12.0,17.0,23.0,24.0
4.0,5.0,15.0,16.0,16.0,22.0
15.0,52.0,74.0,87.0,130.0,175.0
1.0,3.0,5.0,7.0,21.0,35.0
108.0,161.0,203.0,423.0,457.0,509.0
12.0,18.0,25.0,28.0,36.0,41.0
11.0,33.0,43.0,48.0,49.0,51.0
20.0,38.0,52.0,72.0,94.0,100.0
13.0,14.0,27.0,28.0,29.0,30.0
34.0,53.0,57.0,63.0,64.0,75.0
7.0,10.0,19.0,24.0,26.0,31.0
0.0,2.0,2.0,6.0,8.0,9.0
35.0,50.0,118.0,135.0,139.0,150.0
11.0,34.0,90.0,95.0,111.0,166.0
37.0,71.0,88.0,101.0,103.0,104.0
6.0,9.0,20.0,37.0,42.0,65.0
19.0,25.0,29.0,39.0,41.0,54.0
8.0,49.0,96.0,108.0,136.0,291.0
3.0,13.0,17.0,27.0,53.0,61.0
4.0,18.0,21.0,23.0,65.0,68.0
