5.0,22.0,23.0,30.0,45.0,46.0
1.0,29.0,31.0,37.0,47.0,49.0
5.0,58.0,63.0,71.0,99.0,109.0
10.0,11.0,21.0,24.0,26.0,34.0
118.0,274.0,196.0,196.0,196.0,196.0
50.0,53.0,80.0,81.0,96.0,96.0
4.0,7.0,10.0,12.0,13.0,15.0
28.0,32.0,36.0,39.0,82.0,121.0
41.0,91.0,103.0,116.0,185.0,200.0
2.0,3.0,9.0,18.0,69.0,111.0
8.0,23.0,62.0,67.0,78.0,81.0
0.0,7.0,13.0,14.0,16.0,18.0
26.0,70.0,90.0,91.0,100.0,127.0
1.0,2.0,3.0,4.0,6.0,37.0
6.0,11.0,20.0,24.0,25.0,32.0
27.0,28.0,29.0,30.0,33.0,40.0
9.0,14.0,72.0,74.0,76.0,87.0
117.0,191.0,245.0,283.0,321.0,343.0
8.0,16.0,123.0,181.0,204.0,205.0
12.0,15.0,20.0,31.0,48.0,71.0
