4.0,15.0,17.0,20.0,62.0,67.0
1.0,11.0,27.0,28.0,75.0,106.0
42.0,42.0,50.0,55.0,65.0,73.0
12.0,17.0,23.0,30.0,36.0,51.0
35.0,64.0,131.0,178.0,204.0,285.0
6.0,31.0,33.0,47.0,54.0,63.0
1.0,2.0,3.0,10.0,13.0,18.0
8.0,16.0,24.0,27.0,31.0,46.0
3.0,7.0,43.0,61.0,96.0,133.0
4.0,10.0,14.0,19.0,39.0,40.0
22.0,29.0,29.0,32.0,33.0,34.0
0.0,2.0,5.0,5.0,8.0,13.0
9.0,23.0,34.0,145.0,163.0,183.0
7.0,18.0,30.0,39.0,63.0,66.0
19.0,72.0,117.0,143.0,162.0,196.0
35.0,44.0,55.0,62.0,76.0,80.0
6.0,9.0,12.0,15.0,38.0,46.0
14.0,166.0,173.0,238.0,295.0,538.0
11.0,37.0,59.0,60.0,80.0,89.0
26.0,41.0,41.0,50.0,65.0,86.0
