14.0,32.0,34.0,58.0,60.0,62.0
3.0,11.0,13.0,21.0,26.0,35.0
1.0,30.0,33.0,49.0,66.0,74.0
12.0,20.0,46.0,54.0,65.0,76.0
4.0,22.0,31.0,55.0,58.0,82.0
25.0,40.0,96.0,106.0,113.0,141.0
16.0,16.0,20.0,36.0,44.0,48.0
13.0,17.0,28.0,37.0,41.0,50.0
24.0,64.0,74.0,97.0,180.0,218.0
19.0,25.0,27.0,37.0,42.0,46.0
17.0,24.0,40.0,43.0,54.0,56.0
0.0,8.0,10.0,12.0,21.0,22.0
6.0,8.0,9.0,23.0,34.0,43.0
10.0,15.0,19.0,47.0,81.0,90.0
1.0,2.0,15.0,33.0,36.0,67.0
2.0,5.0,7.0,7.0,9.0,14.0
3.0,4.0,18.0,23.0,30.0,35.0
49.0,214.0,230.0,291.0,329.0,351.0
5.0,68.0,75.0,84.0,95.0,113.0
6.0,11.0,18.0,27.0,28.0,32.0
