15.0,15.0,18.0,18.0,26.0,31.0
27.0,29.0,32.0,42.0,59.0,90.0
9.0,10.0,38.0,53.0,63.0,103.0
3.0,14.0,23.0,27.0,39.0,64.0
28.0,99.0,229.0,276.0,158.0,158.0
2.0,22.0,42.0,63.0,73.0,101.0
1.0,1.0,4.0,11.0,20.0,21.0
6.0,7.0,9.0,34.0,34.0,43.0
31.0,37.0,62.0,105.0,137.0,159.0
26.0,33.0,39.0,55.0,87.0,88.0
2.0,14.0,36.0,40.0,41.0,45.0
0.0,3.0,5.0,8.0,10.0,12.0
12.0,82.0,93.0,100.0,109.0,167.0
40.0,51.0,57.0,61.0,67.0,68.0
5.0,6.0,7.0,16.0,33.0,56.0
4.0,13.0,24.0,30.0,35.0,38.0
8.0,43.0,44.0,78.0,82.0,83.0
75.0,114.0,148.0,197.0,207.0,211.0
17.0,30.0,46.0,52.0,61.0,76.0
11.0,20.0,23.0,45.0,47.0,60.0
