11.0,18.0,31.0,39.0,43.0,73.0
2.0,6.0,9.0,13.0,13.0,34.0
3.0,22.0,34.0,50.0,50.0,68.0
1.0,27.0,40.0,58.0,61.0,65.0
5.0,42.0,53.0,74.0,101.0,102.0
5.0,24.0,35.0,40.0,56.0,59.0
1.0,8.0,9.0,12.0,32.0,36.0
14.0,22.0,26.0,32.0,51.0,61.0
87.0,101.0,120.0,191.0,275.0,292.0
7.0,14.0,15.0,23.0,29.0,42.0
10.0,19.0,23.0,28.0,30.0,30.0
0.0,17.0,19.0,33.0,49.0,67.0
2.0,35.0,41.0,131.0,152.0,186.0
21.0,39.0,43.0,47.0,49.0,51.0
24.0,37.0,38.0,62.0,71.0,78.0
4.0,8.0,12.0,20.0,21.0,41.0
11.0,15.0,16.0,28.0,46.0,57.0
26.0,66.0,90.0,105.0,127.0,173.0
4.0,7.0,27.0,29.0,48.0,53.0
3.0,6.0,10.0,16.0,17.0,18.0
