12.0,21.0,56.0,64.0,72.0,86.0
2.0,7.0,8.0,18.0,21.0,30.0
3.0,4.0,35.0,42.0,45.0,49.0
13.0,18.0,36.0,36.0,40.0,47.0
5.0,33.0,48.0,57.0,35.75,35.75
5.0,13.0,15.0,16.0,19.0,26.0
22.0,26.0,31.0,39.0,54.0,55.0
3.0,12.0,42.0,50.0,51.0,80.0
14.0,20.0,43.0,64.0,88.0,45.8
6.0,20.0,23.0,27.0,45.0,49.0
7.0,9.0,10.0,37.0,39.0,44.0
0.0,1.0,8.0,16.0,22.0,23.0
24.0,24.0,25.0,28.0,31.0,34.0
2.0,6.0,44.0,60.0,63.0,67.0
46.0,62.0,77.0,108.0,114.0,115.0
10.0,32.0,48.0,59.0,74.0,79.0
1.0,9.0,14.0,15.0,25.0,29.0
27.0,114.0,70.5,70.5,70.5,70.5
11.0,11.0,61.0,112.0,113.0,61.6
4.0,17.0,17.0,19.0,30.0,32.0
