16.0,22.0,25.0,31.0,39.0,74.0
28.0,41.0,45.0,47.0,62.0,71.0
2.0,5.0,5.0,8.0,8.0,19.0
48.0,53.0,116.0,170.0,171.0,219.0
23.0,45.0,49.0,68.0,100.0,112.0
1.0,17.0,28.0,30.0,35.0,42.0
7.0,16.0,17.0,20.0,26.0,27.0
4.0,10.0,24.0,64.0,77.0,151.0
3.0,29.0,38.0,72.0,141.0,270.0
7.0,18.0,25.0,40.0,44.0,47.0
24.0,26.0,27.0,32.0,33.0,41.0
0.0,4.0,6.0,10.0,13.0,14.0
1.0,12.0,35.0,46.0,52.0,120.0
2.0,52.0,80.0,163.0,218.0,220.0
6.0,15.0,34.0,49.0,103.0,107.0
3.0,15.0,21.0,32.0,50.0,70.0
9.0,12.0,13.0,20.0,30.0,33.0
39.0,303.0,314.0,343.0,249.75,249.75
31.0,232.0,329.0,334.0,335.0,369.0
9.0,11.0,11.0,14.0,18.0,36.0
