6.0,10.0,11.0,14.0,20.0,36.0
7.0,31.0,31.0,41.0,41.0,66.0
1.0,4.0,8.0,24.0,70.0,75.0
2.0,9.0,13.0,29.0,32.0,43.0
63.0,113.0,135.0,139.0,144.0,159.0
3.0,28.0,39.0,45.0,46.0,54.0
22.0,26.0,33.0,38.0,40.0,50.0
6.0,12.0,16.0,22.0,23.0,28.0
15.0,73.0,79.0,190.0,200.0,200.0
9.0,17.0,26.0,27.0,30.0,37.0
3.0,25.0,32.0,40.0,44.0,48.0
0.0,1.0,13.0,16.0,29.0,36.0
2.0,15.0,34.0,79.0,121.0,156.0
4.0,51.0,74.0,91.0,113.0,117.0
8.0,10.0,12.0,43.0,45.0,58.0
5.0,19.0,21.0,27.0,35.0,38.0
7.0,14.0,21.0,24.0,25.0,33.0
67.0,83.0,98.0,128.0,169.0,346.0
75.0,83.0,89.0,90.0,184.0,202.0
5.0,11.0,17.0,18.0,18.0,19.0
