22.0,25.0,25.0,27.0,30.0,32.0
3.0,12.0,13.0,15.0,29.0,31.0
7.0,41.0,44.0,69.0,76.0,104.0
1.0,8.0,9.0,10.0,18.0,23.0
111.0,127.0,138.0,152.0,321.0,328.0
14.0,16.0,54.0,56.0,70.0,74.0
3.0,4.0,5.0,6.0,7.0,15.0
2.0,24.0,27.0,34.0,38.0,42.0
22.0,61.0,119.0,124.0,174.0,182.0
45.0,46.0,83.0,97.0,180.0,181.0
13.0,17.0,23.0,34.0,37.0,40.0
0.0,5.0,12.0,14.0,28.0,35.0
19.0,74.0,77.0,77.0,101.0,112.0
11.0,78.0,79.0,82.0,95.0,96.0
4.0,11.0,48.0,50.0,51.0,53.0
8.0,10.0,16.0,18.0,20.0,21.0
30.0,47.0,101.0,121.0,151.0,161.0
6.0,9.0,26.0,37.0,63.0,157.0
17.0,69.0,120.0,125.0,203.0,222.0
1.0,2.0,19.0,41.0,46.0,47.0
