8.0,12.0,19.0,21.0,25.0,28.0
6.0,13.0,14.0,20.0,23.0,24.0
3.0,4.0,9.0,13.0,22.0,34.0
16.0,27.0,42.0,78.0,82.0,84.0
2.0,2.0,2.0,2.0,2.0,2.0
20.0,21.0,31.0,24.0,24.0,24.0
7.0,10.0,17.0,19.0,25.0,30.0
5.0,53.0,56.0,60.0,64.0,68.0
4.0,29.0,16.5,16.5,16.5,16.5
9.0,18.0,29.0,18.6667,18.6667,18.6667
3.0,26.0,40.0,43.0,50.0,62.0
0.0,11.0,35.0,38.0,46.0,47.0
15.0,90.0,52.5,52.5,52.5,52.5
5.0,10.0,23.0,33.0,37.0,57.0
1.0,1.0,11.0,26.0,28.0,39.0
12.0,61.0,67.0,85.0,86.0,89.0
8.0,16.0,22.0,24.0,27.0,19.4
45.0,45.0,45.0,45.0,45.0,45.0
6.0,15.0,32.0,87.0,35.0,35.0
2.0,7.0,14.0,17.0,18.0,49.0
