2.0,4.0,6.0,8.0,18.0,19.0
18.0,20.0,26.0,34.0,43.0,47.0
22.0,29.0,50.0,63.0,70.0,81.0
5.0,9.0,21.0,29.0,33.0,35.0
87.0,101.0,124.0,197.0,218.0,331.0
2.0,42.0,45.0,46.0,48.0,73.0
4.0,10.0,15.0,24.0,25.0,30.0
5.0,7.0,14.0,22.0,35.0,50.0
7.0,37.0,37.0,51.0,53.0,107.0
14.0,16.0,16.0,24.0,25.0,28.0
1.0,13.0,13.0,15.0,17.0,17.0
0.0,1.0,3.0,11.0,27.0,33.0
3.0,11.0,12.0,31.0,69.0,97.0
36.0,40.0,52.0,82.0,96.0,112.0
9.0,10.0,80.0,85.0,106.0,112.0
23.0,26.0,38.0,39.0,45.0,46.0
8.0,12.0,19.0,21.0,41.0,48.0
102.0,253.0,177.5,177.5,177.5,177.5
6.0,32.0,36.0,105.0,105.0,121.0
55.0,88.0,94.0,97.0,99.0,107.0
