2.0,5.0,21.0,24.0,25.0,26.0
6.0,7.0,8.0,11.0,22.0,31.0
1.0,7.0,11.0,23.0,46.0,59.0
28.0,29.0,43.0,47.0,47.0,53.0
45.0,45.0,45.0,45.0,45.0,45.0
17.0,18.0,27.0,28.0,34.0,41.0
9.0,10.0,14.0,17.0,18.0,21.0
4.0,16.0,30.0,74.0,86.0,42.0
15.0,15.0,15.0,15.0,15.0,15.0
13.0,16.0,37.0,44.0,57.0,106.0
5.0,6.0,13.0,37.0,41.0,43.0
0.0,19.0,22.0,25.0,26.0,31.0
23.0,27.0,29.0,48.0,50.0,72.0
68.0,77.0,104.0,83.0,83.0,83.0
30.4737,30.4737,30.4737,30.4737,30.4737,30.4737
4.0,8.0,9.0,12.0,14.0,15.0
19.0,20.0,49.0,61.0,91.0,92.0
10.0,10.0,10.0,10.0,10.0,10.0
1.0,30.0,33.0,55.0,69.0,76.0
2.0,3.0,3.0,12.0,20.0,42.0
