6.0,7.0,9.0,12.0,14.0,22.0
13.0,15.0,16.0,17.0,23.0,46.0
39.0,57.0,133.0,138.0,161.0,236.0
4.0,8.0,22.0,25.0,27.0,37.0
6.0,10.0,191.0,253.0,288.0,317.0
4.0,5.0,12.0,28.0,43.0,58.0
1.0,17.0,23.0,27.0,29.0,29.0
30.0,31.0,48.0,55.0,60.0,61.0
158.0,159.0,282.0,293.0,362.0,374.0
9.0,21.0,24.0,31.0,35.0,41.0
2.0,7.0,10.0,11.0,15.0,24.0
0.0,11.0,14.0,52.0,141.0,145.0
3.0,18.0,28.0,32.0,34.0,92.0
13.0,18.0,79.0,115.0,131.0,153.0
2.0,26.0,45.0,47.0,54.0,62.0
1.0,20.0,30.0,50.0,83.0,86.0
5.0,16.0,49.0,56.0,59.0,63.0
8.0,21.0,182.0,183.0,184.0,357.0
3.0,19.0,20.0,103.0,142.0,155.0
19.0,26.0,44.0,66.0,116.0,163.0
