3.0,5.0,17.0,17.0,20.0,21.0
2.0,13.0,25.0,26.0,51.0,55.0
13.0,30.0,37.0,38.0,39.0,42.0
5.0,21.0,31.0,46.0,50.0,83.0
142.0,152.0,223.0,353.0,427.0,430.0
1.0,11.0,14.0,63.0,66.0,99.0
4.0,65.0,87.0,95.0,100.0,139.0
18.0,19.0,49.0,64.0,94.0,103.0
11.0,32.0,97.0,136.0,277.0,284.0
18.0,27.0,43.0,47.0,52.0,56.0
7.0,9.0,15.0,16.0,41.0,45.0
0.0,7.0,8.0,19.0,35.0,54.0
129.0,150.0,167.0,196.0,270.0,301.0
6.0,10.0,12.0,34.0,90.0,93.0
40.0,61.0,68.0,72.0,75.0,107.0
1.0,6.0,8.0,16.0,20.0,48.0
3.0,9.0,14.0,24.0,36.0,73.0
69.0,82.0,164.0,373.0,485.0,539.0
12.0,15.0,29.0,174.0,347.0,355.0
2.0,4.0,10.0,22.0,28.0,33.0
