4.0,28.0,29.0,32.0,47.0,68.0
6.0,14.0,26.0,28.0,65.0,73.0
4.0,5.0,22.0,37.0,38.0,43.0
11.0,35.0,39.0,52.0,54.0,61.0
5.0,20.0,51.0,75.0,84.0,136.0
10.0,42.0,47.0,52.0,56.0,65.0
8.0,16.0,23.0,53.0,62.0,69.0
7.0,22.0,26.0,34.0,41.0,55.0
1.0,18.0,70.0,106.0,109.0,120.0
2.0,12.0,25.0,30.0,32.0,57.0
3.0,11.0,29.0,30.0,36.0,37.0
0.0,13.0,13.0,15.0,17.0,24.0
12.0,35.0,72.0,77.0,83.0,94.0
7.0,18.0,19.0,21.0,27.0,45.0
6.0,15.0,17.0,23.0,40.0,40.0
1.0,2.0,8.0,9.0,16.0,31.0
9.0,10.0,27.0,36.0,39.0,42.0
63.0,70.0,99.0,272.0,364.0,682.0
14.0,19.0,24.0,122.0,131.0,143.0
3.0,20.0,21.0,25.0,33.0,34.0
