5.0,40.0,47.0,47.0,48.0,76.0
6.0,7.0,26.0,33.0,61.0,67.0
16.0,20.0,29.0,59.0,64.0,95.0
9.0,10.0,17.0,38.0,40.0,48.0
8.0,15.0,22.0,25.0,55.0,105.0
2.0,2.0,35.0,44.0,65.0,66.0
1.0,7.0,9.0,15.0,16.0,23.0
28.0,30.0,36.0,49.0,50.0,54.0
21.0,29.0,67.0,93.0,120.0,125.0
6.0,18.0,19.0,33.0,37.0,42.0
1.0,3.0,4.0,12.0,13.0,31.0
0.0,5.0,14.0,17.0,27.0,27.0
21.0,37.0,52.0,76.0,77.0,103.0
18.0,32.0,39.0,60.0,61.0,72.0
10.0,19.0,24.0,38.0,63.0,70.0
28.0,31.0,34.0,49.0,69.0,70.0
11.0,13.0,23.0,26.0,36.0,41.0
24.0,24.0,24.0,24.0,24.0,24.0
3.0,4.0,20.0,25.0,30.0,57.0
8.0,11.0,12.0,14.0,22.0,46.0
