1.0,11.0,24.0,62.0,71.0,109.0
6.0,7.0,8.0,28.0,45.0,50.0
12.0,13.0,22.0,26.0,42.0,47.0
23.0,25.0,37.0,46.0,61.0,73.0
55.0,220.0,278.0,184.3333,184.3333,184.3333
4.0,56.0,95.0,108.0,118.0,123.0
4.0,12.0,15.0,16.0,33.0,35.0
34.0,36.0,54.0,55.0,65.0,70.0
8.0,10.0,17.0,24.0,57.0,63.0
5.0,13.0,16.0,17.0,18.0,19.0
20.0,27.0,32.0,52.0,59.0,63.0
0.0,2.0,6.0,11.0,22.0,28.0
2.0,31.0,60.0,89.0,96.0,178.0
5.0,29.0,34.0,41.0,49.0,52.0
19.0,21.0,21.0,27.0,38.0,39.0
3.0,7.0,9.0,9.0,15.0,26.0
10.0,25.0,31.0,32.0,44.0,73.0
18.0,38.0,47.0,112.0,137.0,237.0
3.0,29.0,58.0,88.0,98.0,107.0
1.0,14.0,14.0,20.0,23.0,33.0
