3.0,4.0,9.0,16.0,17.0,18.0
39.0,44.0,50.0,54.0,69.0,72.0
60.0,63.0,75.0,119.0,126.0,152.0
6.0,6.0,8.0,12.0,17.0,32.0
43.9898,43.9898,43.9898,43.9898,43.9898,43.9898
10.0,13.0,19.0,25.0,49.0,77.0
12.0,13.0,21.0,26.0,31.0,41.0
11.0,62.0,87.0,91.0,100.0,118.0
86.0,86.0,86.0,86.0,86.0,86.0
38.0,79.0,97.0,71.3333,71.3333,71.3333
3.0,7.0,8.0,10.0,15.0,16.0
0.0,7.0,21.0,23.0,40.0,43.0
14.0,22.0,57.0,129.0,55.5,55.5
4.0,30.0,37.0,65.0,93.0,103.0
2.0,2.0,11.0,47.0,116.0,121.0
1.0,5.0,5.0,9.0,14.0,24.0
20.0,29.0,71.0,73.0,83.0,136.0
42.0,42.0,42.0,42.0,42.0,42.0
36.0,53.0,61.0,107.0,151.0,81.6
1.0,15.0,28.0,33.0,35.0,56.0
