9.0,25.0,30.0,31.0,33.0,33.0
9.0,55.0,65.0,43.0,43.0,43.0
7.0,13.0,19.0,23.0,38.0,76.0
1.0,4.0,16.0,22.0,26.0,48.0
2.0,2.0,2.0,2.0,2.0,2.0
32.0,36.0,56.0,41.3333,41.3333,41.33333
5.0,6.0,69.0,73.0,88.0,48.2
12.0,12.0,20.0,21.0,24.0,31.0
2.0,3.0,18.0,21.0,22.0,32.0
15.0,17.0,27.0,41.0,25.0,25.0
1.0,4.0,7.0,10.0,11.0,14.0
0.0,13.0,25.0,29.0,30.0,34.0
14.0,40.0,95.0,49.6667,49.6667,49.6667
8.0,10.0,24.0,27.0,35.0,50.0
5.0,29.0,59.0,31.0,31.0,31.0
6.0,8.0,15.0,43.0,45.0,46.0
11.0,26.0,28.0,57.0,91.0,42.6
58.0,80.0,69.0,69.0,69.0,69.0
50.0,54.0,60.0,54.6667,54.6667,54.6667
3.0,16.0,18.0,28.0,35.0,38.0
