13.0,18.0,20.0,31.0,34.0,37.0
15.0,24.0,25.0,27.0,37.0,40.0
19.0,29.0,32.0,57.0,64.0,92.0
3.0,4.0,6.0,13.0,16.0,17.0
99.0,139.0,140.0,150.0,333.0,340.0
26.0,28.0,44.0,62.0,66.0,66.0
3.0,5.0,6.0,7.0,8.0,8.0
12.0,14.0,15.0,26.0,46.0,54.0
10.0,73.0,107.0,112.0,170.0,186.0
33.0,34.0,95.0,109.0,168.0,169.0
1.0,11.0,22.0,25.0,28.0,29.0
0.0,2.0,12.0,17.0,27.0,40.0
31.0,65.0,86.0,89.0,100.0,105.0
1.0,67.0,70.0,83.0,90.0,101.0
16.0,23.0,36.0,38.0,47.0,50.0
2.0,4.0,20.0,30.0,32.0,33.0
35.0,42.0,89.0,109.0,139.0,149.0
14.0,18.0,21.0,49.0,75.0,169.0
5.0,81.0,108.0,113.0,191.0,234.0
7.0,10.0,11.0,42.0,53.0,58.0
