3.0,7.0,8.0,10.0,11.0,34.0
13.0,23.0,87.0,41.0,41.0,41.0
2.0,40.0,55.0,59.0,85.0,91.0
4.0,12.0,26.0,30.0,56.0,62.0
76.0,76.0,76.0,76.0,76.0,76.0
22.0,110.0,114.0,82.0,82.0,82.0
5.0,9.0,10.0,73.0,84.0,36.2
1.0,4.0,7.0,8.0,12.0,29.0
15.0,46.0,60.0,75.0,80.0,99.0
37.0,51.0,93.0,95.0,69.0,69.0
3.0,11.0,14.0,14.0,15.0,31.0
0.0,9.0,42.0,44.0,48.0,49.0
17.0,38.0,92.0,49.0,49.0,49.0
25.0,28.0,54.0,68.0,86.0,105.0
19.0,83.0,107.0,69.6667,69.6667,69.6667
5.0,27.0,32.0,33.0,35.0,63.0
13.0,21.0,52.0,67.0,106.0,51.8
2.0,20.0,11.0,11.0,11.0,11.0
18.0,24.0,128.0,56.6667,56.6667,56.6667
1.0,6.0,6.0,16.0,16.0,17.0
