1.0,2.0,3.0,4.0,11.0,12.0
35.0,37.0,134.0,68.6667,68.6667,68.6667
36.0,50.0,92.0,107.0,113.0,117.0
8.0,29.0,81.0,89.0,105.0,132.0
10.0,10.0,10.0,10.0,10.0,10.0
3.0,8.0,11.0,16.0,18.0,28.0
2.0,6.0,7.0,9.0,14.0,16.0
1.0,6.0,12.0,14.0,15.0,26.0
111.0,111.0,111.0,111.0,111.0,111.0
13.0,79.0,46.0,46.0,46.0,46.0
41.0,44.0,104.0,63.0,63.0,63.0
0.0,13.0,34.0,38.0,45.0,48.0
143.0,143.0,143.0,143.0,143.0,143.0
39.0,46.0,50.0,52.0,46.75,46.75
5.0,10.0,23.0,27.0,32.0,35.0
7.0,9.0,18.0,21.0,24.0,25.0
4.0,5.0,22.0,30.0,34.0,43.0
39.1392,39.1392,39.1392,39.1392,39.1392,39.1392
39.1392,39.1392,39.1392,39.1392,39.1392,39.1392
64.0,93.0,110.0,131.0,99.5,99.5
