8.0,11.0,28.0,37.0,40.0,43.0
15.0,21.0,23.0,31.0,40.0,54.0
12.0,26.0,31.0,41.0,47.0,50.0
5.0,13.0,18.0,26.0,50.0,51.0
7.0,25.0,96.0,114.0,118.0,142.0
1.0,8.0,19.0,20.0,22.0,33.0
15.0,24.0,30.0,36.0,59.0,92.0
6.0,19.0,22.0,30.0,39.0,41.0
42.0,75.0,130.0,150.0,174.0,228.0
9.0,11.0,14.0,20.0,27.0,32.0
2.0,5.0,6.0,17.0,27.0,33.0
0.0,2.0,4.0,10.0,16.0,16.0
3.0,18.0,34.0,52.0,63.0,72.0
4.0,57.0,75.0,97.0,140.0,198.0
14.0,17.0,52.0,55.0,129.0,167.0
3.0,21.0,25.0,35.0,39.0,49.0
1.0,12.0,28.0,38.0,45.0,46.0
242.0,242.0,242.0,242.0,242.0,242.0
29.0,53.0,53.0,56.0,62.0,76.0
7.0,9.0,10.0,13.0,23.0,24.0
